user_id,segment,signup_date
882,Курьеры,2024-11-14
883,Курьеры,2024-11-03
884,Таксисты,2024-12-13
885,Мастера услуг,2024-09-24
886,Таксисты,2024-12-21
887,Курьеры,2024-09-16
888,Курьеры,2024-10-08
889,Курьеры,2025-01-20
890,Мастера услуг,2024-12-12
891,Фрилансеры,2024-10-25
892,Мастера услуг,2024-11-28
893,Таксисты,2025-01-16
894,Курьеры,2024-10-08
895,Таксисты,2024-12-06
896,Мастера услуг,2024-12-01
897,Таксисты,2024-11-17
898,Курьеры,2024-08-08
899,Мастера услуг,2024-08-14
900,Курьеры,2024-09-05
901,Таксисты,2024-11-22
902,Таксисты,2024-12-14
903,Мастера услуг,2024-11-01
904,Мастера услуг,2024-08-30
905,Курьеры,2024-11-26
906,Фрилансеры,2024-12-30
907,Фрилансеры,2024-12-20
908,Мастера услуг,2024-12-20
909,Таксисты,2024-12-10
910,Таксисты,2024-12-04
911,Мастера услуг,2025-01-07
912,Мастера услуг,2024-08-18
913,Курьеры,2024-08-10
914,Курьеры,2024-11-13
915,Курьеры,2024-12-17
916,Курьеры,2024-10-15
917,Курьеры,2024-10-04
918,Мастера услуг,2024-11-27
919,Курьеры,2024-09-10
920,Курьеры,2024-12-03
921,Фрилансеры,2024-08-09
922,Курьеры,2024-10-12
923,Курьеры,2024-08-16
924,Мастера услуг,2024-12-22
925,Курьеры,2024-08-20
926,Курьеры,2025-01-02
927,Мастера услуг,2024-09-25
928,Курьеры,2024-09-02
929,Мастера услуг,2024-10-22
930,Фрилансеры,2024-10-16
931,Мастера услуг,2024-10-06
932,Фрилансеры,2025-01-27
933,Курьеры,2024-09-06
934,Таксисты,2024-08-17
935,Мастера услуг,2024-11-20
936,Таксисты,2024-11-22
937,Мастера услуг,2024-12-22
938,Курьеры,2024-10-13
939,Фрилансеры,2024-12-29
940,Таксисты,2025-01-11
941,Фрилансеры,2024-12-30
942,Таксисты,2024-11-03
943,Фрилансеры,2024-09-28
944,Мастера услуг,2024-08-29
945,Таксисты,2024-12-23
946,Таксисты,2024-10-13
947,Курьеры,2024-10-29
948,Таксисты,2024-12-13
949,Фрилансеры,2024-12-06
950,Таксисты,2024-09-09
951,Фрилансеры,2025-01-07
952,Таксисты,2024-11-13
953,Мастера услуг,2024-08-27
954,Таксисты,2024-09-24
955,Курьеры,2024-11-16
956,Таксисты,2024-12-03
957,Курьеры,2024-09-27
958,Курьеры,2024-08-02
959,Фрилансеры,2024-11-17
960,Таксисты,2024-09-23
961,Таксисты,2025-01-27
962,Таксисты,2024-08-10
963,Мастера услуг,2024-08-26
964,Курьеры,2024-12-15
965,Курьеры,2024-09-02
966,Таксисты,2024-10-29
967,Фрилансеры,2024-12-06
968,Фрилансеры,2024-10-25
969,Таксисты,2024-08-16
970,Таксисты,2024-10-06
971,Мастера услуг,2024-10-21
972,Мастера услуг,2024-10-30
973,Мастера услуг,2025-01-21
974,Мастера услуг,2025-01-16
975,Мастера услуг,2024-09-01
976,Курьеры,2024-09-16
977,Курьеры,2024-12-02
978,Курьеры,2024-10-18
979,Таксисты,2024-12-22
980,Мастера услуг,2024-11-26
981,Мастера услуг,2024-10-30
982,Мастера услуг,2024-11-20
983,Мастера услуг,2025-01-24
984,Таксисты,2024-11-14
985,Таксисты,2024-09-19
986,Мастера услуг,2024-10-20
987,Курьеры,2024-10-26
988,Мастера услуг,2024-12-05
989,Фрилансеры,2024-08-07
990,Мастера услуг,2024-10-06
991,Курьеры,2024-10-29
992,Курьеры,2024-10-31
993,Таксисты,2024-10-17
994,Таксисты,2024-10-10
995,Фрилансеры,2024-11-02
996,Фрилансеры,2024-11-06
997,Фрилансеры,2024-11-04
998,Фрилансеры,2024-09-03
999,Таксисты,2024-08-25
1000,Фрилансеры,2024-11-18
1001,Курьеры,2024-09-08
1002,Фрилансеры,2025-01-23
1003,Мастера услуг,2024-12-29
1004,Фрилансеры,2024-10-17
1005,Таксисты,2024-08-12
1006,Таксисты,2024-10-23
1007,Таксисты,2024-11-10
1008,Таксисты,2024-11-20
1009,Курьеры,2024-11-05
1010,Курьеры,2024-12-22
1011,Мастера услуг,2024-10-07
1012,Курьеры,2024-09-15
1013,Мастера услуг,2024-08-25
1014,Таксисты,2024-08-26
1015,Курьеры,2024-10-31
1016,Курьеры,2024-12-21
1017,Таксисты,2024-11-07
1018,Мастера услуг,2025-01-17
1019,Фрилансеры,2025-01-17
1020,Курьеры,2024-08-21
1021,Таксисты,2024-12-02
1022,Мастера услуг,2024-10-25
1023,Курьеры,2024-09-05
1024,Фрилансеры,2024-10-05
1025,Фрилансеры,2024-09-01
1026,Курьеры,2024-10-26
1027,Курьеры,2024-08-19
1028,Таксисты,2024-10-14
1029,Курьеры,2025-01-17
1030,Фрилансеры,2024-10-27
1031,Мастера услуг,2024-12-11
1032,Фрилансеры,2024-08-11
1033,Курьеры,2024-10-18
1034,Мастера услуг,2025-01-18
1035,Мастера услуг,2024-11-13
1036,Фрилансеры,2024-08-02
1037,Фрилансеры,2024-10-22
1038,Курьеры,2024-08-06
1039,Фрилансеры,2024-10-15
1040,Мастера услуг,2024-09-19
1041,Мастера услуг,2024-12-02
1042,Таксисты,2024-10-20
1043,Фрилансеры,2024-09-06
1044,Курьеры,2024-10-31
1045,Таксисты,2024-12-22
1046,Курьеры,2025-01-01
1047,Курьеры,2024-08-28
1048,Курьеры,2024-08-14
1049,Мастера услуг,2024-09-05
1050,Таксисты,2024-12-17
1051,Курьеры,2024-09-22
1052,Фрилансеры,2024-08-06
1053,Таксисты,2024-08-15
1054,Мастера услуг,2025-01-01
1055,Курьеры,2025-01-01
1056,Таксисты,2024-12-16
1057,Курьеры,2025-01-19
1058,Мастера услуг,2024-12-24
1059,Курьеры,2024-12-30
1060,Фрилансеры,2024-09-03
1061,Фрилансеры,2025-01-21
1062,Курьеры,2024-11-28
1063,Мастера услуг,2024-08-25
1064,Фрилансеры,2024-08-14
1065,Мастера услуг,2024-09-18
1066,Курьеры,2024-11-01
1067,Мастера услуг,2024-12-08
1068,Мастера услуг,2024-11-02
1069,Мастера услуг,2024-10-11
1070,Курьеры,2024-10-04
1071,Фрилансеры,2024-08-14
1072,Таксисты,2024-10-05
1073,Таксисты,2024-08-22
1074,Мастера услуг,2024-09-29
1075,Курьеры,2025-01-17
1076,Фрилансеры,2024-11-06
1077,Мастера услуг,2025-01-21
1078,Фрилансеры,2024-11-09
1079,Мастера услуг,2024-09-11
1080,Таксисты,2025-01-04
1081,Мастера услуг,2024-11-12
1082,Таксисты,2024-09-12
1083,Курьеры,2025-01-17
1084,Курьеры,2024-11-12
1085,Мастера услуг,2024-12-22
1086,Фрилансеры,2024-11-23
1087,Таксисты,2024-12-20
1088,Таксисты,2024-11-10
1089,Курьеры,2024-08-30
1090,Курьеры,2024-10-14
1091,Таксисты,2024-11-01
1092,Фрилансеры,2024-09-15
1093,Курьеры,2024-11-11
1094,Таксисты,2024-10-22
1095,Мастера услуг,2024-09-10
1096,Мастера услуг,2024-12-21
1097,Таксисты,2024-12-15
1098,Курьеры,2025-01-15
1099,Таксисты,2024-08-09
1100,Фрилансеры,2024-09-16
1101,Мастера услуг,2024-09-15
1102,Фрилансеры,2024-11-25
1103,Курьеры,2024-08-15
1104,Мастера услуг,2024-12-02
1105,Таксисты,2024-08-30
1106,Курьеры,2024-09-14
1107,Фрилансеры,2024-09-11
1108,Курьеры,2024-12-17
1109,Курьеры,2024-12-16
1110,Мастера услуг,2024-12-14
1111,Мастера услуг,2025-01-26
1112,Таксисты,2025-01-20
1113,Мастера услуг,2024-10-02
1114,Мастера услуг,2024-11-14
1115,Фрилансеры,2024-12-17
1116,Курьеры,2024-08-13
1117,Таксисты,2024-10-07
1118,Таксисты,2024-10-21
1119,Мастера услуг,2024-12-19
1120,Мастера услуг,2024-10-04
1121,Мастера услуг,2024-12-06
1122,Мастера услуг,2024-12-18
1123,Мастера услуг,2025-01-26
1124,Курьеры,2024-08-31
1125,Курьеры,2024-08-04
1126,Таксисты,2024-12-20
1127,Мастера услуг,2025-01-05
1128,Фрилансеры,2024-09-23
1129,Курьеры,2025-01-12
1130,Мастера услуг,2025-01-11
1131,Мастера услуг,2024-09-27
1132,Таксисты,2024-08-17
1133,Курьеры,2024-09-11
1134,Курьеры,2024-12-14
1135,Курьеры,2024-11-21
1136,Мастера услуг,2024-11-09
1137,Фрилансеры,2024-09-14
1138,Курьеры,2024-10-06
1139,Курьеры,2024-09-20
1140,Таксисты,2024-10-21
1141,Курьеры,2024-09-11
1142,Мастера услуг,2025-01-10
1143,Таксисты,2024-09-08
1144,Курьеры,2024-08-24
1145,Таксисты,2024-11-10
1146,Мастера услуг,2024-09-25
1147,Курьеры,2024-10-21
1148,Курьеры,2025-01-17
1149,Фрилансеры,2024-10-08
1150,Фрилансеры,2024-11-06
1151,Фрилансеры,2024-10-21
1152,Курьеры,2024-11-16
1153,Мастера услуг,2024-12-16
1154,Мастера услуг,2025-01-12
1155,Курьеры,2024-10-30
1156,Курьеры,2025-01-15
1157,Курьеры,2024-09-05
1158,Таксисты,2024-10-17
1159,Курьеры,2025-01-20
1160,Фрилансеры,2024-11-27
1161,Фрилансеры,2024-11-02
1162,Фрилансеры,2024-08-10
1163,Курьеры,2024-08-06
1164,Курьеры,2024-08-18
1165,Курьеры,2024-10-29
1166,Курьеры,2024-10-09
1167,Курьеры,2024-10-23
1168,Курьеры,2024-08-18
1169,Курьеры,2025-01-26
1170,Мастера услуг,2025-01-20
1171,Курьеры,2024-09-18
1172,Мастера услуг,2024-08-26
1173,Мастера услуг,2024-12-18
1174,Мастера услуг,2024-11-03
1175,Мастера услуг,2024-08-15
1176,Мастера услуг,2024-12-15
1177,Таксисты,2024-10-22
1178,Курьеры,2024-12-07
1179,Курьеры,2024-08-16
1180,Таксисты,2024-10-10
1181,Таксисты,2024-11-04
1182,Таксисты,2025-01-20
1183,Фрилансеры,2024-12-10
1184,Мастера услуг,2024-11-26
1185,Фрилансеры,2024-08-01
1186,Курьеры,2024-10-07
1187,Мастера услуг,2024-11-17
1188,Курьеры,2024-11-02
1189,Курьеры,2024-09-22
1190,Таксисты,2025-01-20
1191,Фрилансеры,2024-10-19
1192,Мастера услуг,2024-09-18
1193,Курьеры,2024-12-15
1194,Таксисты,2024-08-02
1195,Курьеры,2024-08-20
1196,Курьеры,2024-10-24
1197,Таксисты,2024-08-17
1198,Таксисты,2025-01-18
1199,Курьеры,2024-12-06
1200,Фрилансеры,2024-12-09
1201,Курьеры,2024-08-17
1202,Мастера услуг,2025-01-13
1203,Таксисты,2024-10-30
1204,Курьеры,2025-01-23
1205,Таксисты,2024-08-17
1206,Курьеры,2024-09-07
1207,Мастера услуг,2024-10-26
1208,Фрилансеры,2025-01-01
1209,Курьеры,2024-11-20
1210,Курьеры,2024-12-30
1211,Курьеры,2025-01-23
1212,Курьеры,2024-10-12
1213,Мастера услуг,2024-10-10
1214,Таксисты,2024-10-31
1215,Мастера услуг,2025-01-05
1216,Мастера услуг,2024-10-20
1217,Курьеры,2024-12-23
1218,Мастера услуг,2024-09-14
1219,Таксисты,2024-10-26
1220,Мастера услуг,2024-10-20
1221,Таксисты,2024-10-02
1222,Курьеры,2025-01-17
1223,Фрилансеры,2025-01-16
1224,Курьеры,2024-11-27
1225,Курьеры,2024-11-27
1226,Курьеры,2024-09-01
1227,Таксисты,2024-11-07
1228,Фрилансеры,2025-01-09
1229,Курьеры,2024-08-06
1230,Мастера услуг,2024-11-03
1231,Курьеры,2024-11-15
1232,Фрилансеры,2024-08-12
1233,Курьеры,2024-11-21
1234,Курьеры,2024-09-18
1235,Мастера услуг,2024-09-24
1236,Таксисты,2024-09-10
1237,Курьеры,2024-11-01
1238,Мастера услуг,2024-11-24
1239,Фрилансеры,2024-11-26
1240,Курьеры,2024-08-06
1241,Курьеры,2024-09-27
1242,Таксисты,2024-10-09
1243,Таксисты,2024-08-31
1244,Курьеры,2024-10-01
1245,Фрилансеры,2024-10-10
1246,Курьеры,2024-12-26
1247,Таксисты,2024-12-03
1248,Таксисты,2024-11-22
1249,Курьеры,2024-10-29
1250,Курьеры,2024-11-09
1251,Фрилансеры,2024-09-19
1252,Курьеры,2024-12-30
1253,Мастера услуг,2024-08-17
1254,Фрилансеры,2025-01-05
1255,Мастера услуг,2024-12-05
1256,Курьеры,2025-01-17
1257,Таксисты,2024-09-04
1258,Курьеры,2024-09-27
1259,Мастера услуг,2024-11-08
1260,Таксисты,2024-11-13
1261,Фрилансеры,2024-08-17
1262,Курьеры,2024-09-06
1263,Мастера услуг,2025-01-19
1264,Курьеры,2025-01-27
1265,Курьеры,2024-09-29
1266,Таксисты,2024-08-27
1267,Фрилансеры,2024-10-26
1268,Таксисты,2024-11-09
1269,Фрилансеры,2025-01-26
1270,Таксисты,2025-01-17
1271,Мастера услуг,2025-01-13
